accident_id,easting,northing,has_coords,accident_date,year,month,weekday,hour,time_24h,num_vehicles,vehicles_bin,num_casualties,road_class,road_surface,lighting_conditions,weather_conditions,severity,casualty_severity
31S1231,428231,436525,True,2016-01-28,2016,1,Thursday,17,1740,1,1,1,B,Dry,Darkness: street lights present and lit,Unknown,Serious,Serious
31S1268,429309,435021,True,2016-01-28,2016,1,Thursday,16,1610,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31S1341,432284,435051,True,2016-01-28,2016,1,Thursday,18,1839,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
31S1591,431863,430421,True,2016-01-22,2016,1,Friday,13,1310,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31S1678,429788,433491,True,2016-01-28,2016,1,Thursday,22,2219,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
31T0239,425235,432958,True,2016-01-29,2016,1,Friday,7,740,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31T0267,436483,435032,True,2016-01-29,2016,1,Friday,8,800,3,3+,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
31T0287,430535,433451,True,2016-01-29,2016,1,Friday,8,815,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
31T0329,427821,436511,True,2016-01-28,2016,1,Thursday,19,1940,2,2,1,B,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
31T0338,429810,434420,True,2016-01-29,2016,1,Friday,8,859,1,1,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31T0435,424679,433610,True,2016-01-29,2016,1,Friday,10,1007,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining with high winds,Slight,Slight
31T0591,431324,431708,True,2016-01-29,2016,1,Friday,11,1145,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine with high winds,Slight,Slight
31T0680,428972,435484,True,2016-01-27,2016,1,Wednesday,15,1529,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
31T1056,432945,433980,True,2016-01-29,2016,1,Friday,15,1540,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
31T1234,443097,440631,True,2016-01-29,2016,1,Friday,17,1711,4,3+,4,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Slight,Slight
31T1234,443097,440631,True,2016-01-29,2016,1,Friday,17,1711,4,3+,4,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Slight,Slight
31T1234,443097,440631,True,2016-01-29,2016,1,Friday,17,1711,4,3+,4,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Slight,Slight
31T1234,443097,440631,True,2016-01-29,2016,1,Friday,17,1711,4,3+,4,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Slight,Slight
31T1394,432291,436287,True,2016-01-29,2016,1,Friday,18,1826,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
31T1516,428534,437104,True,2016-01-29,2016,1,Friday,19,1930,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine with high winds,Slight,Slight
31T1712,422903,434711,True,2016-01-29,2016,1,Friday,21,2110,2,2,1,B,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
31U0278,426797,433071,True,2016-01-30,2016,1,Saturday,4,430,1,1,1,B,Dry,Darkness: street lighting unknown,Unknown,Serious,Serious
31U0525,422627,433537,True,2016-01-30,2016,1,Saturday,10,1040,1,1,1,B,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31U0881,435951,435475,True,2016-01-30,2016,1,Saturday,12,1245,2,2,1,A,Wet / Damp,Daylight: street lights present,Snowing with high winds,Slight,Slight
31U1291,431825,430454,True,2016-01-30,2016,1,Saturday,18,1855,1,1,1,Motorway,Wet / Damp,Darkness: street lights present and lit,Snowing without high winds,Slight,Slight
31V0635,431404,435028,True,2016-01-31,2016,1,Sunday,11,1155,2,2,5,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31V0635,431404,435028,True,2016-01-31,2016,1,Sunday,11,1155,2,2,5,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31V0635,431404,435028,True,2016-01-31,2016,1,Sunday,11,1155,2,2,5,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31V0635,431404,435028,True,2016-01-31,2016,1,Sunday,11,1155,2,2,5,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31V0635,431404,435028,True,2016-01-31,2016,1,Sunday,11,1155,2,2,5,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31V0671,420275,445365,True,2016-01-31,2016,1,Sunday,11,1146,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
31V0877,425664,439612,True,2016-01-31,2016,1,Sunday,14,1450,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
31V1126,429948,436664,True,2016-01-31,2016,1,Sunday,17,1734,1,1,1,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
31V1251,430036,434078,True,2016-01-31,2016,1,Sunday,15,1535,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
3210161,440272,449564,True,2016-02-01,2016,2,Monday,5,500,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Slight,Slight
3210421,429812,438919,True,2016-01-29,2016,1,Friday,18,1800,2,2,1,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3210475,431026,433540,True,2016-02-01,2016,2,Monday,10,1039,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3210607,435675,434795,True,2016-02-01,2016,2,Monday,12,1205,3,3+,2,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
3210607,435675,434795,True,2016-02-01,2016,2,Monday,12,1205,3,3+,2,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
3210942,431881,435453,True,2016-02-01,2016,2,Monday,15,1530,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
3210980,432858,435382,True,2016-02-01,2016,2,Monday,15,1545,2,2,3,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3210980,432858,435382,True,2016-02-01,2016,2,Monday,15,1545,2,2,3,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3210980,432858,435382,True,2016-02-01,2016,2,Monday,15,1545,2,2,3,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3211478,426743,427878,True,2016-02-01,2016,2,Monday,15,1510,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3220231,432173,425966,True,2016-02-02,2016,2,Tuesday,8,810,2,2,1,Motorway,Dry,Daylight: street lights present,Fine with high winds,Slight,Slight
3220493,430785,424533,True,2016-02-02,2016,2,Tuesday,11,1126,2,2,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3221429,427896,436200,True,2016-02-02,2016,2,Tuesday,18,1800,2,2,1,A,Wet / Damp,Darkness: street lights present and lit,Unknown,Slight,Slight
3221533,431966,435835,True,2016-02-02,2016,2,Tuesday,22,2205,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Other,Slight,Slight
3230659,429466,427604,True,2016-02-03,2016,2,Wednesday,13,1306,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3230659,429466,427604,True,2016-02-03,2016,2,Wednesday,13,1306,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3230661,429373,433781,True,2016-02-03,2016,2,Wednesday,13,1319,3,3+,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3230666,439049,426668,True,2016-02-03,2016,2,Wednesday,13,1321,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3230777,426013,433936,True,2016-02-03,2016,2,Wednesday,12,1215,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3230848,420428,440372,True,2016-02-03,2016,2,Wednesday,15,1507,3,3+,3,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3230848,420428,440372,True,2016-02-03,2016,2,Wednesday,15,1507,3,3+,3,A,Dry,Daylight: street lights present,Unknown,Serious,Serious
3230848,420428,440372,True,2016-02-03,2016,2,Wednesday,15,1507,3,3+,3,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3230884,422305,443629,True,2016-02-03,2016,2,Wednesday,9,920,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Serious,Serious
3230901,419911,445189,True,2016-02-03,2016,2,Wednesday,11,1145,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3231158,431027,430577,True,2016-02-03,2016,2,Wednesday,17,1747,3,3+,1,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3231217,432844,434994,True,2016-02-03,2016,2,Wednesday,15,1513,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3231235,429109,433552,True,2016-02-03,2016,2,Wednesday,16,1620,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3231343,429464,433392,True,2016-02-02,2016,2,Tuesday,6,645,3,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3240129,429514,433793,True,2016-02-04,2016,2,Thursday,4,400,1,1,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Serious,Serious
3240129,429514,433793,True,2016-02-04,2016,2,Thursday,4,400,1,1,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3240312,431583,429064,True,2016-02-03,2016,2,Wednesday,8,845,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3241275,432823,435217,True,2016-02-04,2016,2,Thursday,18,1804,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3241773,429146,433505,True,2016-02-04,2016,2,Thursday,23,2305,3,3+,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3241773,429146,433505,True,2016-02-04,2016,2,Thursday,23,2305,3,3+,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3250020,429937,433040,True,2016-02-05,2016,2,Friday,0,5,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3250482,445958,431183,True,2016-01-09,2016,1,Saturday,18,1855,2,2,2,B,Wet / Damp,Darkness: no street lighting,Fine with high winds,Slight,Slight
3250482,445958,431183,True,2016-01-09,2016,1,Saturday,18,1855,2,2,2,B,Wet / Damp,Darkness: no street lighting,Fine with high winds,Slight,Slight
3250763,427967,435720,True,2016-02-05,2016,2,Friday,13,1337,1,1,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3250763,427967,435720,True,2016-02-05,2016,2,Friday,13,1337,1,1,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3250763,427967,435720,True,2016-02-05,2016,2,Friday,13,1337,1,1,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3250808,427749,436433,True,2016-02-05,2016,2,Friday,13,1359,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3250909,427283,433766,True,2016-02-05,2016,2,Friday,14,1445,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3250909,427283,433766,True,2016-02-05,2016,2,Friday,14,1445,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3251140,429461,436019,True,2016-02-05,2016,2,Friday,16,1639,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3260392,435658,440202,True,2016-02-06,2016,2,Saturday,8,840,1,1,1,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3260640,431034,424695,True,2016-02-06,2016,2,Saturday,12,1214,2,2,1,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3260782,436518,434022,True,2016-02-06,2016,2,Saturday,13,1344,2,2,1,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3261079,431603,426687,True,2016-02-06,2016,2,Saturday,16,1645,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Serious,Serious
3261181,434792,437967,True,2016-02-06,2016,2,Saturday,17,1734,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3261396,436229,435593,True,2016-01-31,2016,1,Sunday,19,1925,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Serious,Serious
3261553,428307,434106,True,2016-02-06,2016,2,Saturday,11,1130,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3271019,424689,435030,True,2016-02-07,2016,2,Sunday,15,1512,1,1,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3271173,435942,433600,True,2016-02-07,2016,2,Sunday,18,1800,2,2,4,B,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Slight,Slight
3271173,435942,433600,True,2016-02-07,2016,2,Sunday,18,1800,2,2,4,B,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Slight,Slight
3271173,435942,433600,True,2016-02-07,2016,2,Sunday,18,1800,2,2,4,B,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Slight,Slight
3271173,435942,433600,True,2016-02-07,2016,2,Sunday,18,1800,2,2,4,B,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Slight,Slight
3271224,433388,435467,True,2016-02-07,2016,2,Sunday,18,1830,2,2,2,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
3271224,433388,435467,True,2016-02-07,2016,2,Sunday,18,1830,2,2,2,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
3271461,436117,431173,True,2016-02-07,2016,2,Sunday,21,2105,4,3+,3,Motorway,Wet / Damp,Darkness: no street lighting,Raining with high winds,Slight,Slight
3271461,436117,431173,True,2016-02-07,2016,2,Sunday,21,2105,4,3+,3,Motorway,Wet / Damp,Darkness: no street lighting,Raining with high winds,Slight,Slight
3271461,436117,431173,True,2016-02-07,2016,2,Sunday,21,2105,4,3+,3,Motorway,Wet / Damp,Darkness: no street lighting,Raining with high winds,Slight,Slight
3271538,428096,434513,True,2016-02-07,2016,2,Sunday,22,2205,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3280172,428266,435438,True,2016-02-08,2016,2,Monday,7,725,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining with high winds,Slight,Slight
3280245,432569,429755,True,2016-02-08,2016,2,Monday,8,847,2,2,1,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3280323,430233,433333,True,2016-02-06,2016,2,Saturday,22,2220,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3280497,431763,434251,True,2016-02-08,2016,2,Monday,11,1135,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3280742,423180,438141,True,2016-02-08,2016,2,Monday,14,1407,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3281144,432344,434497,True,2016-02-08,2016,2,Monday,17,1725,3,3+,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3281144,432344,434497,True,2016-02-08,2016,2,Monday,17,1725,3,3+,2,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3281345,426852,438038,True,2016-02-08,2016,2,Monday,19,1920,2,2,1,A,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Slight,Slight
3290175,424970,435142,True,2016-02-09,2016,2,Tuesday,7,719,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3290295,428024,433585,True,2016-02-09,2016,2,Tuesday,9,915,5,3+,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3290404,436085,434788,True,2016-02-09,2016,2,Tuesday,10,1030,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3290649,436212,434702,True,2016-02-09,2016,2,Tuesday,12,1255,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3290799,425915,432238,True,2016-02-09,2016,2,Tuesday,2,245,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3290991,436224,434331,True,2016-02-09,2016,2,Tuesday,16,1624,2,2,1,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3291007,430409,431174,True,2016-02-09,2016,2,Tuesday,16,1620,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
